t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
133080.00000000,-6472268.30733775,314918.83845322,-2240763.96813847,2516.32301642,1001.69353253,-7127.41983250,6472268.30733777,-314918.83845321,2240763.96813840,-2516.32301642,-1001.69353253,7127.41983250
133140.00000000,-6306999.21856321,374275.12687115,-2663105.90558049,2990.60266082,976.11533190,-6945.42147812,6306999.21856324,-374275.12687114,2663105.90558042,-2990.60266082,-976.11533190,6945.42147812
133200.00000000,-6113662.20801858,431965.78562631,-3073596.27215133,3451.57328160,946.19314328,-6732.51404322,6113662.20801862,-431965.78562630,3073596.27215127,-3451.57328160,-946.19314328,6732.51404322
133260.00000000,-5893117.67981997,487734.07504887,-3470408.27017780,3897.18342976,912.06012885,-6489.64502581,5893117.67982001,-487734.07504886,3470408.27017774,-3897.18342976,-912.06012885,6489.64502581
133320.00000000,-5646347.11919491,541331.81055371,-3851775.97457731,4325.45001470,873.86819013,-6217.89526137,5646347.11919495,-541331.81055370,3851775.97457725,-4325.45001470,-873.86819013,6217.89526137
133380.00000000,-5374448.72459742,592520.46713152,-4216002.19172054,4734.46712959,831.78729199,-5918.47411286,5374448.72459747,-592520.46713151,4216002.19172048,-4734.46712959,-831.78729199,5918.47411286
133440.00000000,-5078632.52041554,641072.24085229,-4561466.01242137,5122.41453312,786.00470627,-5592.71408865,5078632.52041559,-641072.24085228,4561466.01242131,-5122.41453312,-786.00470627,5592.71408865
133500.00000000,-4760214.97202179,686771.06265702,-4886630.02543937,5487.56575016,736.72417837,-5242.06491256,4760214.97202184,-686771.06265701,4886630.02543932,-5487.56575016,-736.72417837,5242.06491256
133560.00000000,-4420613.12713245,729413.55992568,-5190047.15939170,5828.29575502,684.16502052,-4868.08707210,4420613.12713250,-729413.55992568,5190047.15939165,-5828.29575502,-684.16502052,4868.08707210
133620.00000000,-4061338.30954604,768809.96154274,-5470367.12262855,6143.08820325,628.56113574,-4472.44487395,4061338.30954610,-768809.96154273,5470367.12262851,-6143.08820325,-628.56113574,4472.44487395
133680.00000000,-3683989.39332655,804784.94243200,-5726342.41241136,6430.54217988,570.15997700,-4056.89903723,3683989.39332662,-804784.94243199,5726342.41241132,-6430.54217988,-570.15997700,4056.89903723
133740.00000000,-3290245.68736468,837178.40380253,-5956833.86665045,6689.37843378,509.22144586,-3623.29885789,3290245.68736475,-837178.40380252,5956833.86665041,-6689.37843378,-509.22144586,3623.29885789
133800.00000000,-2881859.46198021,865846.18563334,-6160815.73349734,6918.44507077,446.01673597,-3173.57397877,2881859.46198027,-865846.18563334,6160815.73349731,-6918.44507077,-446.01673597,3173.57397877
133860.00000000,-2460648.15082527,890660.70822612,-6337380.23622943,7116.72267985,380.82712605,-2709.72580218,2460648.15082533,-890660.70822612,6337380.23622940,-7116.72267985,-380.82712605,2709.72580218
133920.00000000,-2028486.26279412,911511.53997071,-6485741.61311139,7283.32886984,313.94272824,-2233.81858305,2028486.26279419,-911511.53997071,6485741.61311137,-7283.32886984,-313.94272824,2233.81858305
133980.00000000,-1587297.03993042,928305.88879690,-6605239.61425641,7417.52219630,245.66119691,-1747.97024246,1587297.03993049,-928305.88879689,6605239.61425639,-7417.52219630,-245.66119691,1747.97024246
134040.00000000,-1139043.89845822,940969.01512527,-6695342.43992406,7518.70546116,176.28640411,-1254.34294230,1139043.89845829,-940969.01512527,6695342.43992405,-7518.70546116,-176.28640411,1254.34294230
134100.00000000,-685721.69102823,949444.56447935,-6755649.10717860,7586.42837040,106.12708720,-755.13346297,685721.69102830,-949444.56447934,6755649.10717859,-7586.42837040,-106.12708720,755.13346297
134160.00000000,-229347.82906149,953694.81827885,-6785891.23437606,7620.38953803,35.49547487,-252.56342719,229347.82906156,-953694.81827885,6785891.23437606,-7620.38953803,-35.49547487,252.56342719
134220.00000000,228046.69529989,953700.86169806,-6785934.23553811,7620.43782728,-35.29410231,251.13058693,-228046.69529982,-953700.86169806,6785934.23553811,-7620.43782728,35.29410231,-251.13058693
134280.00000000,684426.34767830,949462.66784205,-6755777.91929745,7586.57302326,-105.92661080,753.70699926,-684426.34767823,-949462.66784205,6755777.91929746,-7586.57302326,105.92661080,-753.70699926
134340.00000000,1137760.11016227,940999.09786641,-6695556.48974954,7518.94583387,-176.08771605,1252.92920329,-1137760.11016220,-940999.09786642,6695556.48974955,-7518.94583387,176.08771605,-1252.92920329
134400.00000000,1586030.51990753,928347.81703981,-6605537.94920658,7417.85721914,-245.46518141,1746.57551970,-1586030.51990746,-928347.81703982,6605537.94920660,-7417.85721914,245.46518141,-1746.57551970
134460.00000000,2027242.64741526,911565.12712291,-6486122.90551167,7283.75705186,-313.75025762,2232.44908344,-2027242.64741519,-911565.12712291,6486122.90551169,-7283.75705186,313.75025762,-2232.44908344
134520.00000000,2459432.97452873,890725.71580970,-6337842.78922135,7117.24211552,-380.63905687,2708.38762038,-2459432.97452866,-890725.71580970,6337842.78922138,-7117.24211552,380.63905687,-2708.38762038
134580.00000000,2880678.13264238,865922.32434627,-6161357.48858998,6919.05344846,-445.83390517,3172.27307007,-2880678.13264231,-865922.32434627,6161357.48859001,-6919.05344846,445.83390517,-3172.27307007
134640.00000000,3289103.46223398,837265.33480607,-5957452.41288099,6690.07304604,-509.04466711,3622.04101169,-3289103.46223391,-837265.33480607,5957452.41288103,-6690.07304604,509.04466711,-3622.04101169
134700.00000000,3682891.35562613,804882.27885874,-5727034.99707506,6431.31993548,-569.99003700,4055.68985131,-3682891.35562607,-804882.27885874,5727034.99707510,-6431.31993548,569.99003700,-4055.68985131
134760.00000000,4060289.34585258,768917.27021819,-5471130.66352882,6143.94564097,-628.39879078,4471.28972952,-4060289.34585252,-768917.27021819,5471130.66352886,-6143.94564097,628.39879078,-4471.28972952
134820.00000000,4419617.90562994,729530.36329601,-5190878.25855639,5829.22905901,-684.01099307,4866.99110989,-4419617.90562988,-729530.36329602,5190878.25855643,-5829.22905901,684.01099307,-4866.99110989
134880.00000000,4759277.92172590,686896.84091436,-4887524.98424338,5488.57076696,-736.57915391,5241.03300990,-4759277.92172585,-686896.84091436,4887524.98424343,-5488.57076696,736.57915391,-5241.03300990
134940.00000000,5077757.81146372,641206.43424801,-4562420.84804626,5123.48679012,-785.86933019,5591.75083781,-5077757.81146367,-641206.43424802,4562420.84804631,-5123.48679012,785.86933019,-5591.75083781
135000.00000000,5373640.24969096,592662.47846720,-4217012.65487873,4735.60185495,-831.66216675,5917.58380056,-5373640.24969092,-592662.47846721,4217012.65487879,-4735.60185495,831.66216675,-5917.58380056
135060.00000000,5645608.47627458,541481.00783897,-3852837.56842348,4326.64215857,-873.75387258,6217.08184976,-5645608.47627454,-541481.00783898,3852837.56842354,-4326.64215857,873.75387258,-6217.08184976
135120.00000000,5892452.15605457,487889.79431380,-3471516.27032069,3898.42768676,-911.95712773,6488.91213479,-5892452.15605453,-487889.79431381,3471516.27032075,-3898.42768676,911.95712773,-6488.91213479
