t,x_1,y_1,z_1,v_x_1,v_y_1,v_z_1,x_2,y_2,z_2,v_x_2,v_y_2,v_z_2
41520.00000000,-3978730.85237368,-777131.36615351,5529576.99304379,-6209.57943653,615.77622763,-4381.47552586,-3957402.26253001,-879317.74030334,5529576.99304379,-6223.37571237,455.68836264,-4381.47552586
41580.00000000,-4342175.99768870,-738482.97367797,5254579.39140450,-5900.76386992,672.02554151,-4781.71019070,-4321722.02944495,-850040.11524532,5254579.39140450,-5916.11083062,519.87038459,-4781.71019070
41640.00000000,-4686297.23761043,-696548.12410684,4956197.43245334,-5565.68824318,725.28415256,-5160.66489927,-4666808.91688253,-816979.57241146,4956197.43245334,-5582.51759046,581.73883699,-5160.66489927
41700.00000000,-5009563.13576053,-651513.43932422,4635758.99989398,-5205.84373717,775.31504499,-5516.65319645,-4991127.19106114,-780283.24052300,4635758.99989398,-5224.08057569,641.01838782,-5516.65319645
41760.00000000,-5310535.06790170,-603579.33635344,4294690.13494600,-4822.83176123,821.89556724,-5848.09083413,-5293233.54437395,-740114.42858587,4294690.13494600,-4842.39493193,697.44522640,-5848.09083413
41820.00000000,-5587873.62422062,-552959.13544483,3934508.69005986,-4418.35682646,864.81842288,-6153.50282151,-5571783.51851411,-696651.89911959,3934508.69005986,-4439.15926772,750.76823741,-6153.50282151
41880.00000000,-5840344.57007845,-499878.11074064,3556817.57404657,-3994.21896016,903.89259311,-6431.52998930,-5825537.48769249,-650089.07261381,3556817.57404657,-4016.16809526,800.75011845,-6431.52998930
41940.00000000,-6066824.33870245,-444572.48774167,3163297.61868208,-3552.30569523,938.94418688,-6680.93503833,-6053366.17532146,-600633.16675263,3163297.61868208,-3575.30384434,847.16843606,-6680.93503833
42000.00000000,-6266305.03137439,-387288.39203728,2755700.09853289,-3094.58367008,969.81721473,-6900.60804594,-6254255.67961351,-548504.27423763,2755700.09853289,-3118.52848497,889.81661568,-6900.60804594
42060.00000000,-6437898.90286356,-328280.75397724,2335838.93729112,-2623.08987655,996.37428300,-7089.57140542,-6427311.98572969,-493934.38331335,2335838.93729112,-2647.87479605,928.50486091,-7089.57140542
42120.00000000,-6580842.31214284,-267812.17415997,1905582.63530374,-2139.92259474,1018.49720526,-7246.98417662,-6571764.94439716,-437166.34535432,1905582.63530374,-2165.43731899,963.06099815,-7246.98417662
42180.00000000,-6694499.12080628,-206151.75478591,1466845.95422001,-1647.23205506,1036.08752827,-7372.14582841,-6686971.69929028,-378452.79410813,1466845.95422001,-1673.36303634,993.33124288,-7372.14582841
42240.00000000,-6778363.52406407,-143573.90207697,1021581.39576301,-1147.21086909,1049.06697016,-7464.49935620,-6772419.54792226,-318055.02140406,1021581.39576301,-1173.84181718,1019.18088397,-7464.49935620
42300.00000000,-6832062.30171617,-80357.10509167,571770.51254769,-642.08427183,1057.37776874,-7523.63376081,-6827728.22331545,-256241.81433096,571770.51254769,-669.09667153,1040.49488327,-7523.63376081
42360.00000000,-6855356.47908729,-16782.69637038,119415.08961380,-134.10021884,1060.98293863,-7549.28587749,-6852651.58629646,-193288.25905905,119415.08961380,-161.37385736,1057.17838746,-7549.28587749
42420.00000000,-6848142.39053146,46866.40007361,-333471.76408090,374.48061787,1059.86643580,-7541.34154709,-6847078.72088480,-129474.51662897,-333471.76408090,347.06711590,1069.15715026,-7541.34154709
42480.00000000,-6810452.14077332,110306.92784567,-784874.57456233,881.39491042,1054.03322902,-7499.83612413,-6811034.42790015,-65084.57615637,-784874.57456233,853.96354281,1076.37786281,-7499.83612413
42540.00000000,-6742453.46203306,173256.55874045,-1232784.47226626,1384.38674754,1043.50927768,-7424.95431942,-6744679.11459178,-404.99100034,-1232784.47226626,1357.05959158,1078.80839089,-7424.95431942
42600.00000000,-6644448.96757085,235435.14918185,-1675208.13207356,1881.21767396,1028.34141633,-7317.02937806,-6648308.08078109,64276.39647963,-1675208.13207356,1854.11634319,1076.43791798,-7317.02937806
42660.00000000,-6516874.80497264,296565.98694085,-2110176.64416789,2369.67665222,1008.59714624,-7176.54159643,-6522350.20469439,128671.73590322,-2110176.64416789,2342.92175520,1069.27699335,-7176.54159643
42720.00000000,-6360298.71517058,356377.02258276,-2535754.27623882,2847.58990238,984.36433495,-7004.11618470,-6367366.03433392,192494.44988448,-2535754.27623882,2821.30050592,1057.35748513,-7004.11618470
42780.00000000,-6175417.50583621,414602.08016382,-2950047.08803513,3312.83057596,955.75082530,-6800.52048447,-6184045.29288158,255460.50938183,-2950047.08803513,3287.12367528,1040.73243848,-6800.52048447
42840.00000000,-5963053.95039003,470982.04178902,-3351211.35993227,3763.32822100,922.88395546,-6566.66055393,-5973203.80923661,317289.69770731,-3351211.35993227,3738.31821904,1019.47583954,-6566.66055393
42900.00000000,-5724153.12642835,525266.00075971,-3737461.79800349,4197.07799618,885.90999225,-6303.57713560,-5735779.88734735,377706.85756962,-3737461.79800349,4172.87619450,993.68228615,-6303.57713560
42960.00000000,-5459778.20986177,577212.37817904,-4107079.47908054,4612.14959292,844.99348021,-6012.44102472,-5472830.13049450,436443.11560163,-4107079.47908054,4588.86369634,963.46656691,-6012.44102472
43020.00000000,-5171105.74348334,626589.99804601,-4458419.50044535,5006.69582578,800.31650935,-5694.54785894,-5185524.73910922,493237.07892242,-4458419.50044535,4984.42946309,928.96315025,-5694.54785894
43080.00000000,-4859420.40102182,673179.11605375,-4789918.30011024,5378.96085296,752.07790475,-5351.31235234,-4875142.30305177,547835.99840930,-4789918.30011024,5357.81311575,890.32558609,-5351.31235234
43140.00000000,-4526109.26998210,716772.39751358,-5100100.61510885,5727.28799032,700.49234179,-4984.26199952,-4543064.11152679,599996.89350242,-5100100.61510885,5707.35299197,847.72582247,-4984.26199952
43200.00000000,-4172655.67871518,757175.84005268,-5387586.04683169,6050.12708405,645.78939073,-4595.03027786,-4190768.00595742,649487.63353677,-5387586.04683169,6031.49354091,801.35344033,-4595.03027786
43260.00000000,-3800632.59518973,794209.63697930,-5651095.20418826,6346.04140931,588.21249512,-4185.34937810,-3819821.80317517,696087.97078891,-5651095.20418826,6328.79224589,751.41480983,-4185.34937810
43320.00000000,-3411695.62684180,827708.97747310,-5889455.39725771,6613.71406406,528.01788834,-3757.04249554,-3431876.31819366,739590.52064135,-5889455.39725771,6597.92604400,698.13217191,-3757.04249554
43380.00000000,-3007575.65265553,857524.78003976,-6101605.85608907,6851.95382964,465.47345333,-3312.01571637,-3028658.01761699,779801.68450247,-6101605.85608907,6837.69721407,641.74264933,-3312.01571637
43440.00000000,-2590071.12026481,883524.35596550,-6286602.45142596,7059.70047205,400.85753043,-2852.24953502,-2611961.33637768,816542.51137475,-6286602.45142596,7047.03870692,582.49719132,-2852.24953502
43500.00000000,-2161040.04235486,905591.99981931,-6443621.89634767,7236.02946024,334.45767870,-2379.79004042,-2183640.69199594,849649.49423706,-6443621.89634767,7225.01889398,520.65945686,-2379.79004042
43560.00000000,-1722391.72798291,923629.50437458,-6571965.41012761,7380.15608059,266.56939615,-1896.73981028,-1745602.23189984,878975.29769697,-6571965.41012761,7370.84571331,456.50464126,-1896.73981028
43620.00000000,-1276078.28561532,937556.59765899,-6671061.82800431,7491.43892908,197.49480476,-1405.24855411,-1299795.35053254,904389.41367466,-6671061.82800431,7483.87019453,390.31825151,-1405.24855411
43680.00000000,-824085.93569566,947311.30018732,-6740470.14302526,7569.38276569,127.54130590,-907.50354634,-848204.01399860,925778.74220066,-6740470.14302526,7563.58934687,322.39483568,-907.50354634
43740.00000000,-368426.17140455,952850.20078764,-6779881.46865210,7613.64071842,57.02021233,-405.71989234,-392837.93085617,943048.09474252,-6779881.46865210,7609.64839768,253.03667209,-405.71989234
43800.00000000,88873.19305114,954148.64979324,-6789120.41339257,7624.01582692,-13.75463724,97.86932937,64276.39165163,956120.61782058,-6789120.41339257,7621.84237121,182.55242408,97.86932937
43860.00000000,545777.04678243,951200.86874055,-6768145.86134206,7600.46191904,-84.46827480,601.02300502,521104.66612459,964938.13502758,-6768145.86134206,7600.11700086,111.25576641,601.02300502
43920.00000000,1000252.03903425,944019.97608498,-6717051.15516097,7543.08381630,-154.80600476,1101.50195912,975613.87815661,969461.40593006,-6717051.15516097,7544.56897062,39.46398925,1101.50195912
43980.00000000,1450275.62816883,932637.92882009,-6636063.68067356,7452.13686741,-224.45480443,1597.07891947,1425781.33382226,969670.30069932,-6636063.68067356,7455.44548487,-32.50341376,1597.07891947
44040.00000000,1893845.08254515,917105.38025992,-6525543.85493706,7328.02581188,-293.10471704,2085.54842909,1869603.66123397,965563.88969486,-6525543.85493706,7333.14316821,-104.32616744,2085.54842909
44100.00000000,2328986.39323870,897491.45461755,-6385983.52228429,7171.30297885,-360.45023115,2564.73666118,2305105.72611104,957160.44760147,-6385983.52228429,7178.20630038,-175.68464030,2564.73666118
44160.00000000,2753763.05893648,873883.43938289,-6218003.76547796,6982.66582904,-426.19164028,3032.51109322,2730349.42168280,944497.37210182,-6218003.76547796,6991.32439404,-246.26126706,3032.51109322
44220.00000000,3166284.70391310,846386.39686872,-6022352.14171760,6762.95385087,-490.03637666,3486.78999732,3143442.29380949,927631.01744618,-6022352.14171760,6773.32912628,-315.74196187,3486.78999732
44280.00000000,3564715.49073497,815122.69665392,-5799899.35579944,6513.14482447,-551.70031322,3925.55170451,3542545.96293589,906636.44366020,-5799899.35579944,6525.19063740,-383.81751608,3925.55170451
44340.00000000,3947282.29025332,780231.47100429,-5551635.38523524,6234.35047032,-610.90902810,4346.84360167,3925884.30539760,881607.08250661,-5551635.38523524,6248.01321352,-450.18497431,4346.84360167
44400.00000000,4312282.57252824,741867.99569492,-5278665.07457348,5927.81150179,-667.39902585,4748.79082129,4291751.35767143,852654.32168762,-5278665.07457348,5943.03037220,-514.54898268,4748.79082129
44460.00000000,4658091.98356598,700202.99898919,-4982203.21853032,5594.89210356,-720.91891008,5129.60458509,4638518.90839317,819907.00913830,-4982203.21853032,5611.59937292,-576.62310325,5129.60458509
44520.00000000,4983171.57415163,655421.90185000,-4663569.15581098,5237.07386066,-771.23050225,5487.59016466,4964643.74435662,783510.87961696,-4663569.15581098,5255.19517692,-636.13108871,5487.59016466
44580.00000000,5286074.64860604,607723.99276427,-4324180.89768134,4855.94916498,-818.10990159,5821.15442338,5268674.51824650,743627.90614447,-4324180.89768134,4875.40388319,-692.80811177,5821.15442338
44640.00000000,5565453.20298898,557321.54085309,-3965548.81741858,4453.21412871,-861.34848160,6128.81290642,5549258.20754267,700435.57917876,-3965548.81741858,4473.91566989,-746.40194373,6128.81290642
44700.00000000,5820063.92409600,504438.85121437,-3589268.92872501,4030.66103610,-900.75381842,6409.19644694,5805146.13585110,654126.11673229,-3589268.92872501,4052.51727257,-796.67407694,6409.19644694
44760.00000000,6048773.72255231,449311.26670203,-3197015.78301771,3590.17036737,-936.15054722,6661.05725925,6035199.52986545,604905.60894777,-3197015.78301771,3613.08403272,-843.40078627,6661.05725925
44820.00000000,6250564.77537918,392184.12058405,-2790535.01720364,3133.70242996,-967.38114257,6883.27449186,6238394.58722860,552993.10093908,-2790535.01720364,3157.57155193,-886.37412471,6883.27449186
44880.00000000,6424539.05559290,333311.64474039,-2371635.58510387,2663.28863469,-994.30661955,7074.85921552,6413827.03274143,498619.61797881,-2371635.58510387,2688.00698897,-925.40284880,7074.85921552
44940.00000000,6569922.32867750,272955.83825955,-1942181.70709999,2181.02245535,-1016.80715220,7234.95882430,6560716.14264197,442027.13737078,-1942181.70709999,2206.48003831,-960.31326974,7234.95882430
45000.00000000,6686067.59814638,211385.30146885,-1504084.57382854,1689.05011219,-1034.78260683,7362.86082986,6678408.21904594,383467.51158291,-1504084.57382854,1715.13363042,-990.95002633,7362.86082986
45060.00000000,6772457.98485868,148874.04058745,-1059293.84084496,1189.56102060,-1048.15298759,7457.99603229,6766379.49908624,323201.34743290,-1059293.84084496,1216.15439510,-1017.17677637,7457.99603229
45120.00000000,6828709.02727700,85700.24832147,-609788.95210742,684.77804765,-1056.85879252,7519.94105316,6824238.48580516,261496.84631449,-609788.95210742,711.76293042,-1038.87680346,7519.94105316
45180.00000000,6854570.39242945,22145.06582820,-157570.33089417,176.94761964,-1060.86127836,7548.42021967,6851727.69042610,198628.61062579,-157570.33089417,204.20392035,-1055.95353635,7548.42021967
45240.00000000,6849926.98996183,-41508.66844125,295349.52264333,-331.67027509,-1060.14263290,7543.30679154,6848724.77825104,134876.42171129,295349.52264333,-304.26385464,-1068.33097878,7543.30679154
45300.00000000,6814799.48432213,-104977.67745258,746954.98767228,-838.81214373,-1054.70605432,7504.62352496,6815243.11308439,70523.99475616,746954.98767228,-811.37756984,-1075.95404765,7504.62352496
45360.00000000,6749344.20279787,-167979.50625089,1195236.29275867,-1342.22106223,-1044.57573694,7432.54257133,6751431.69776032,5857.71617379,1195236.29275867,-1314.88042647,-1078.78881816,7432.54257133
45420.00000000,6653852.43981569,-230233.77896478,1638198.45991606,-1839.65671921,-1029.79676350,7327.38471122,6657574.51103817,-58834.63089434,1638198.45991606,-1812.53169510,-1076.82267478,7327.38471122
45480.00000000,6528749.16059918,-291463.44655776,2073870.18281885,-2328.90538598,-1010.43490461,7189.61792667,6534089.24381710,-123265.14729465,2073870.18281885,-2302.11668751,-1070.06436740,7189.61792667
45540.00000000,6374591.10995401,-351396.01977459,2500312.59967047,-2807.78976825,-986.57632598,7019.85531868,6381525.44029395,-187147.09909374,2500312.59967047,-2781.45661267,-1058.54397239,7019.85531868
45600.00000000,6192064.33459682,-409764.78179507,2915627.92168402,-3274.17869574,-958.32720500,6818.85237861,6200562.05233695,-250196.19362508,2915627.92168402,-3248.41827301,-1042.31275875,6818.85237861
45660.00000000,5981981.13005421,-466309.97519901,3317967.87877674,-3725.99660644,-925.81325822,6587.50362615,5992004.41795872,-312131.84467142,3317967.87877674,-3700.92355769,-1021.44295995,6587.50362615
45720.00000000,5745276.42571908,-520779.95795983,3705541.94489186,-4161.23278348,-889.17918185,6326.83862834,5756780.67733550,-372678.42115241,3705541.94489186,-4136.95869083,-996.02745248,6326.83862834
45780.00000000,5483003.62415160,-572932.32332243,4076625.30634369,-4577.95030335,-848.58800785,6038.01741781,5495937.64232211,-431566.47376051,4076625.30634369,-4554.58319335,-966.17934248,6038.01741781
45840.00000000,5196329.91314139,-622534.97858150,4429566.53772393,-4974.29465581,-804.22037835,5722.32533023,5210636.13784456,-488533.93408623,4429566.53772393,-4951.93851868,-932.03146246,5722.32533023
45900.00000000,4886531.07139318,-669367.17795935,4762794.95120972,-5348.50199693,-756.27374180,5381.16728426,4902145.83590227,-543327.28089635,4762794.95120972,-5327.25632376,-893.73578009,5381.16728426
45960.00000000,4554985.79095266,-713220.50498676,5074827.58656634,-5698.90699870,-704.96147423,5016.06152921,4571839.60517048,-595702.66837475,5074827.58656634,-5678.86633872,-851.46272193,5016.06152921
46020.00000000,4203169.54163871,-753899.80001494,5364275.81073784,-6023.95026024,-650.51192968,4628.63288848,4221187.40134810,-645427.01130489,5364275.81073784,-6005.20380004,-805.40041500,4628.63288848
46080.00000000,3832648.00478745,-791224.02873092,5629851.49765486,-6322.18524754,-593.16742393,4220.60552857,3851749.72544117,-692279.02236471,5629851.49765486,-6304.81641414,-755.75384953,4220.60552857
46140.00000000,3445070.10552944,-825027.08781117,5870372.76075840,-6592.28473097,-533.18315619,3793.79528606,3465170.67909398,-736050.19691743,5870372.76075840,-6576.37082056,-702.74396670,3793.79528606
46200.00000000,3042160.67460899,-855158.54412813,6084769.21272748,-6833.04669180,-470.82607333,3350.10158668,3063170.64787421,-776545.74091591,6084769.21272748,-6818.65852577,-646.60667541,3350.10158668
46260.00000000,2625712.77240165,-881484.30422003,6272086.72900412,-7043.39967154,-406.37368192,2891.49899228,2647538.64507280,-813585.43779096,6272086.72900412,-7030.60128127,-587.59180242,2891.49899228
46320.00000000,2197579.70929097,-903887.21104447,6431491.69391611,-7222.40754022,-340.11281324,2420.02841349,2220124.35009127,-847004.45046583,6431491.69391611,-7211.25588214,-525.96198052,2420.02841349
46380.00000000,1759666.79791542,-922267.56536027,6562274.71050150,-7369.27366243,-272.33834680,1937.78802709,1782829.87684762,-876654.05492759,6562274.71050150,-7359.81836457,-461.99147975,1937.78802709
